ProjectName,LayerCategory,CategoryID,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType,LocationSeq,IsPrimary,ParcelID
"Public Hearing to Consider Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust Mayor Ribble provided an introduction followed by","Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2019-05-01,2019-05-01,2019,Accepted,2352,3,Contract Approval,"Public Hearing to Consider Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust Mayor Ribble provided an introduction followed by","Public Hearing to Consider Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust Mayor Ribble provided an introduction followed by. Action: Approved the Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust","Approved the Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust","Approved the Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust","Approved the Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust",,,Unanimous,,,,Rivercreek,"Rivercreek, Estero, FL",26.4447,-81.744019,0.8,null,2019-05-01 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-05-01%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for Fire Services,"Budget, Contracts & Purchasing",7,Village Council,Emergency Meeting,Village Council,2017-09-06,2017-09-06,2017,Accepted,1424,6,Contract Approval,Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for Fire Services,Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for Fire Services. Action: Approved the Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for fire services,Approved the Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for fire services,Approved the Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for fire services,Approved the Interlocal Agreement with San Carlos Park Fire Protection & Rescue Services District for fire services,,,Unanimous,San Carlos Park Fire Protection & Rescue Services District,,,San Carlos Community Pool,San Carlos Community Pool,26.472200171612343,-81.81472550367627,0.88,,090617 Council Special Emergency Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/090617%20Council%20Special%20Emergency%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
US 41 & Three Oaks Monument Sign Construction Plans & Permitting Contract - US 41 / Tamiami Trail,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2021-09-22,2021-09-22,2021,Accepted,1630,7,Contract Approval,US 41 & Three Oaks Monument Sign Construction Plans & Permitting Contract,"US 41 & Three Oaks Monument Sign Construction Plans & Permitting Contract. Action: Approved award of Supplemental Task Authorization (STA) - 01 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $59,960.00, approve a contingency fund amount of $6,000 (an amount equal to 10% of the total project cost) to cover unforeseen circums...","Approved award of Supplemental Task Authorization (STA) - 01 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $59,960.00, approve a contingency fund amount of $6,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, adding two additional signs with the additional budget to be determined, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council","Approved award of Supplemental Task Authorization (STA) - 01 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $59,960.00, approve a contingency fund amount of $6,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, adding two additional signs with the additional budget to be determined, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council","Approved award of Supplemental Task Authorization (STA) - 01 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $59,960.00, approve a contingency fund amount of $6,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, adding two additional signs with the additional budget to be determined, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council",,,Detected,DRMP,EC 2020-72,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,TD/CS,09222021 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/09222021%20minutes.pdf,AgendaItemLocation,1,true,
US 41 & Three Oaks Monument Sign Construction Plans & Permitting Contract - US 41 / Tamiami Trail,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2021-11-03,2021-11-03,2021,Accepted,1937,4,Contract Approval,US 41 & Three Oaks Northern Monument Sign Construction Plans & Permitting Contract,"US 41 & Three Oaks Northern Monument Sign Construction Plans & Permitting Contract. Action: Approved the award of Supplemental Task Authorization (STA) - 02 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $79,990, approve a contingency fund amount of $8,000 (an amount equal to 10% of the total project cost) to cover unforese...","Approved the award of Supplemental Task Authorization (STA) - 02 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $79,990, approve a contingency fund amount of $8,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council","Approved the award of Supplemental Task Authorization (STA) - 02 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $79,990, approve a contingency fund amount of $8,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council","Approved the award of Supplemental Task Authorization (STA) - 02 Contract EC 2020-72 with DRMP, Inc. to provide Construction Plan and Permitting services for Village of Estero monument signs under the Village's Misc. Service Contract CN 2020-01 for a not to exceed contract amount of $79,990, approve a contingency fund amount of $8,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA with DRMP, Inc. and any other related ancillary documents on behalf of the Village Council",,,Detected,DRMP,EC 2020-72,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,TD/CS,11032021 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/11032021%20minutes.pdf,AgendaItemLocation,1,true,
US 41 Median Landscaping,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2023-11-01,2023-11-01,2023,Accepted,1905,4,Contract Approval,US 41 North Monument Sign Contract,"US 41 North Monument Sign Contract. Action: Approved EC 2019-66 Supplemental Task Authorization (STA) - 42 for the engagement of P&T Lawn and Tractor to construct and install a monument sign on US 41 at a total cost of $66,675, approve a contingency fund amount of $6,700 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved EC 2019-66 Supplemental Task Authorization (STA) - 42 for the engagement of P&T Lawn and Tractor to construct and install a monument sign on US 41 at a total cost of $66,675, approve a contingency fund amount of $6,700 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved EC 2019-66 Supplemental Task Authorization (STA) - 42 for the engagement of P&T Lawn and Tractor to construct and install a monument sign on US 41 at a total cost of $66,675, approve a contingency fund amount of $6,700 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved EC 2019-66 Supplemental Task Authorization (STA) - 42 for the engagement of P&T Lawn and Tractor to construct and install a monument sign on US 41 at a total cost of $66,675, approve a contingency fund amount of $6,700 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",,,Detected,,EC 2019-66,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,TD/CS,11012023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/11012023%20minutes.pdf,AgendaItemLocation,1,true,
US 41 Southern Monument Sign Contract - Stoneybrook,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2023-03-01,2023-03-01,2023,Accepted,309,4,Contract Approval,US 41 Southern Monument Sign Contract,"US 41 Southern Monument Sign Contract. Action: Approves Supplemental Task Authorization (STA)-34 under contract EC 2019-06 to P & T Lawn and Tractor Service, Inc. to construct and install a monument sign on US 41 at a total cost of $69,968, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approves Supplemental Task Authorization (STA)-34 under contract EC 2019-06 to P & T Lawn and Tractor Service, Inc. to construct and install a monument sign on US 41 at a total cost of $69,968, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approves Supplemental Task Authorization (STA)-34 under contract EC 2019-06 to P & T Lawn and Tractor Service, Inc. to construct and install a monument sign on US 41 at a total cost of $69,968, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",,,,Detected,,EC 2019-06,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,TD/CS,03012023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/03012023%20minutes.pdf,AgendaItemLocation,1,true,
Budget / Capital Improvement,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2021-04-07,2021-04-07,2021,Accepted,531,4,Resolution,"Resolution No. 2021-12 of the Village Council of the Village of Estero, Florida, Approving the Third Budget Amendment for Fiscal Year 2020-2021 to Approve Use of Additional Village Funds and Provide a Funding Transfer for Williams Road and Atlanti...","Resolution No. 2021-12 of the Village Council of the Village of Estero, Florida, Approving the Third Budget Amendment for Fiscal Year 2020-2021 to Approve Use of Additional Village Funds and Provide a Funding Transfer for Williams Road and Atlantic Gulf B. Action: Approved Resolution 2021-12",Approved Resolution 2021-12,Approved Resolution 2021-12,Approved Resolution 2021-12,,,Detected,,Resolution No. 2021-12,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,1.0,TD/CS,04072021 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/04072021%20minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2024-11-06,2024-11-06,2024,Accepted,1969,9,Contract Approval,Williams Road Easement Acquisition Services Contract,"Williams Road Easement Acquisition Services Contract. Action: Approved EC 2024-06 STA -07 in the amount of $97,500 for Florida Acquisition & Appraisal Inc. to provide acquisition services for the Williams Road ditch, approve a $9,750 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and t...","Approved EC 2024-06 STA -07 in the amount of $97,500 for Florida Acquisition & Appraisal Inc. to provide acquisition services for the Williams Road ditch, approve a $9,750 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)","Approved EC 2024-06 STA -07 in the amount of $97,500 for Florida Acquisition & Appraisal Inc. to provide acquisition services for the Williams Road ditch, approve a $9,750 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)","Approved EC 2024-06 STA -07 in the amount of $97,500 for Florida Acquisition & Appraisal Inc. to provide acquisition services for the Williams Road ditch, approve a $9,750 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)",,,Detected,,EC 2024-06,,"Williams Road from US 41 to Via Coconut Point, Estero, FL","Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,0.95,TD/CS,11062024 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/11062024%20minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2020-07-08,2020-07-08,2020,Accepted,1198,11,Contract Approval,"Concur with the recommendation of the evaluation committee to select all 39 consulting firms that submitted Letters of Interest under CN 2020-01, for a contract period of two years commencing on July 8, 2020. (List of firms available upon request)","Concur with the recommendation of the evaluation committee to select all 39 consulting firms that submitted Letters of Interest under CN 2020-01, for a contract period of two years commencing on July 8, 2020. (List of firms available upon request). Action: No formal action recorded. Concur with the recommendation of the evaluation committee to select all 39 consulting firms that submitted Letters of Interest under CN 2020-01, for a contract period of two years commencing on July 8, 2020. (Lis...","No formal action recorded. Concur with the recommendation of the evaluation committee to select all 39 consulting firms that submitted Letters of Interest under CN 2020-01, for a contract period of two years commencing on July 8, 2020. (List of firms available upon request)","No formal action recorded. Concur with the recommendation of the evaluation committee to select all 39 consulting firms that submitted Letters of Interest under CN 2020-01, for a contract period of two years commencing on July 8, 2020. (List of firms available upon request)",,,,,,CN 2020-01,,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL","Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,0.5,TD/SS,07082020 Council Meeting Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/07082020%20Council%20Meeting%20Minutes.pdf,AgendaItemLocation,1,true,
US 41 Median Landscaping,"Budget, Contracts & Purchasing",7,Village Council,Regular Meeting,Village Council,2023-09-07,2023-09-07,2023,Accepted,1449,11,Contract Approval,Three Oaks Parkway Monument Sign Contract EC 2019-66 STA 41,"Three Oaks Parkway Monument Sign Contract EC 2019-66 STA 41. Action: Approved award EC 2019-66 Supplemental Task Authorization (STA)- 41 for the engagement of a Contractor to construct and install a monument sign on Three Oaks Parkway at a total cost of $74,449, approve a contingency fund amount of $7,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero...","Approved award EC 2019-66 Supplemental Task Authorization (STA)- 41 for the engagement of a Contractor to construct and install a monument sign on Three Oaks Parkway at a total cost of $74,449, approve a contingency fund amount of $7,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved award EC 2019-66 Supplemental Task Authorization (STA)- 41 for the engagement of a Contractor to construct and install a monument sign on Three Oaks Parkway at a total cost of $74,449, approve a contingency fund amount of $7,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved award EC 2019-66 Supplemental Task Authorization (STA)- 41 for the engagement of a Contractor to construct and install a monument sign on Three Oaks Parkway at a total cost of $74,449, approve a contingency fund amount of $7,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",,,Detected,,EC 2019-66,,along Three Oaks Parkway,along Three Oaks Parkway,26.43322615964779,-81.78756454009005,0.7,TD/CS,09072023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf,AgendaItemLocation,1,true,
