location_id,item_id,address_raw,address_normalized,latitude,longitude,parcel_id,geocode_confidence,created_at,location_name,project_name,location_type,resolution_notes,location_seq,is_primary
121,378,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
122,379,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.9,,Estero Parkway,,,,1,true
123,388,Pelican Landing,Casta Del Sol at Pelican Landing Condominium,26.368806512145348,-81.80994853587833,,0.85,,Casta Del Sol at Pelican Landing Condominium,,NEIGHBORHOOD,centroid of community 'Casta Del Sol at Pelican Landing',1,true
124,389,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",General Planning & Zoning,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
125,396,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",Comprehensive Plan,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
126,397,River Oaks Preserve,"River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,,"River Oaks Preserve, Estero, FL",Estero on the River,NAMED_VENUE,named venue 'River Oaks Preserve' from LOCATION_SEEDS,1,true
127,399,"Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL","Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL",26.438402,-81.80693,,0.95,,"Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL",Sandy Lane Improvements,,,1,true
128,431,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",General Planning & Zoning,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
129,432,Bella Terra,Bella Terra Subdivision,26.433015857266223,-81.73086266056815,,0.85,,Bella Terra Subdivision,,NEIGHBORHOOD,centroid of community 'Bella Terra',1,true
130,446,Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,,0.9,,"21500 Three Oaks Parkway, Estero, FL 33928",,NAMED_VENUE,named venue 'Estero Fire Rescue' from LOCATION_SEEDS,1,true
131,449,Breckenridge,Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,0.85,,Village on Crescent Lake at Breckenridge Condominium,,NEIGHBORHOOD,centroid of community 'Village on Crescent Lake at Breckenridge',1,true
132,462,BERT Rail Trail Corridor,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",26.423875,-81.804915,,0.9,,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",BERT Rail Trail,NAMED_VENUE,named venue 'BERT Rail Trail Corridor' from LOCATION_SEEDS,1,true
133,472,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
134,473,"19980 Bella Terra Boulevard, Estero, FL","19980 Bella Terra Boulevard, Estero, FL",26.450582796918,-81.73115952021,,1.0,,"19980 Bella Terra Boulevard, Estero, FL",,,,1,true
135,476,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL","Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",26.442888042165,-81.772410260408,,0.9,,Ben Hill Griffin Parkway,,,,1,true
136,485,Genova,"21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,0.9,,"21450 Strada Nuova Circle, Estero, FL",,NAMED_VENUE,named venue 'Genova' from LOCATION_SEEDS,1,true
137,486,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
138,492,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
139,493,Wildcat Run,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,,0.85,,Cypress Cove at Wildcat Run Condominium,Corkscrew Road,NEIGHBORHOOD,centroid of community 'Cypress Cove at Wildcat Run',1,true
140,522,River Oaks Preserve,"River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,,"River Oaks Preserve, Estero, FL",Estero on the River,NAMED_VENUE,named venue 'River Oaks Preserve' from LOCATION_SEEDS,1,true
141,523,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
142,530,"Corkscrew Road & Puente Lane, Estero, FL","Corkscrew Road & Puente Lane, Estero, FL",26.431386394627,-81.784740920078,,1.0,,"Corkscrew Road & Puente Lane, Estero, FL",Corkscrew Road,,,1,true
143,531,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",Budget / Capital Improvement,,,1,true
144,532,Broadway Avenue East UEP,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",26.441974498538,-81.807963485741,,0.9,,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Broadway Avenue East UEP' from LOCATION_SEEDS,1,true
145,533,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",Williams Road Improvements,,,1,true
146,534,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",Williams Road Improvements,,,1,true
147,536,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,,0.9,,"The Brooks, Estero, FL",,NAMED_VENUE,named venue 'The Brooks' from LOCATION_SEEDS,1,true
148,537,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
149,540,Cypress Bend Septic Area,"Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,,"Cypress Bend, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Cypress Bend Septic Area' from LOCATION_SEEDS,1,true
150,541,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
151,541,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
152,541,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
153,541,21331 Happy Hollow Lane,21331 HAPPY HOLLOW LN,26.42889991964289,-81.8056086384823,334625E2U19672342,0.95,,21331 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672342 (additional site),4,false
154,541,21350 Happy Hollow Lane,21350 HAPPY HOLLOW LN,26.428132605258963,-81.80600459836357,334625E2U19632334,0.95,,21350 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19632334 (additional site),5,false
155,541,21351 Happy Hollow Lane,21351 HAPPY HOLLOW LN,26.428150046589735,-81.80559959172314,334625E2U19672334,0.95,,21351 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672334 (additional site),6,false
156,543,10251 Arcos Avenue,10251 ARCOS AVE,26.433481009353372,-81.78575313231335,354625E13100G0010,0.98,,10251 ARCOS AVE,,PARCEL_ADDRESS,parcel STRAP=354625E13100G0010,1,true
157,544,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
158,546,19701 S. Tamiami Trail,19701 S TAMIAMI TRL,26.45400113110861,-81.82155996077842,204625E3U18092622,0.98,,19701 S TAMIAMI TRL,,PARCEL_ADDRESS,parcel STRAP=204625E3U18092622,1,true
159,547,22910 Lyden Drive,22910 LYDEN DR,26.40558748660281,-81.81256928300715,044725E33500A00F0,0.98,,22910 LYDEN DR,,PARCEL_ADDRESS,parcel STRAP=044725E33500A00F0,1,true
160,548,20300 Country Club Drive,20300 COUNTRY CLUB DR,26.435736902147063,-81.74958822940889,304626E40100A00CE,0.98,,20300 COUNTRY CLUB DR,,PARCEL_ADDRESS,parcel STRAP=304626E40100A00CE,1,true
161,549,"Commons Club at The Brooks, Estero, FL","Commons Club at The Brooks, Estero, FL",26.3974648,-81.7889557,,1.0,,"Commons Club at The Brooks, Estero, FL",,,,1,true
162,550,"Coconut Road & Oakwilde Boulevard, Estero, FL","Coconut Road & Oakwilde Boulevard, Estero, FL",26.398580002784,-81.798864007834,,1.0,,"Coconut Road & Oakwilde Boulevard, Estero, FL",,,,1,true
163,551,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
164,553,"Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL","Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL",26.4432,-81.807,,1.0,,"Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL",,,,1,true
165,554,"Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL","Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL",26.4432,-81.807,,1.0,,"Downtown Estero project site, east of US 41 and north of Broadway Avenue East, Estero, FL",,,,1,true
166,555,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
167,557,"9501 Spring Run Boulevard, Estero, FL","9501 Spring Run Boulevard, Estero, FL",26.395734095199,-81.797042452636,,1.0,,"9501 Spring Run Boulevard, Estero, FL",,,,1,true
168,558,"Miromar Outlets, Estero, FL","Miromar Outlets, Estero, FL",26.438084,-81.772808,,1.0,,"Miromar Outlets, Estero, FL",Corkscrew Road,,,1,true
169,560,21530 Strada Nuova Circle,21530 STRADA NUOVA CIR,26.42982261302848,-81.80432487481026,344625E12200C00CE,0.92,,21530 STRADA NUOVA CIR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E12200C00CE,1,true
170,561,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,,1.0,,10500 Corkscrew Road,Corkscrew Road,,,1,true
171,562,Williams Road and Three Oaks Parkway,WILLIAMS RD & THREE OAKS PKWY,26.4203700396588,-81.7883783801721,,0.93,,WILLIAMS RD & THREE OAKS PKWY,Williams Road Improvements,INTERSECTION,endpoint of segment with TOSTREET=THREE OAKS PKWY,1,true
172,564,"8801 Corkscrew Road, Estero, FL","8801 Corkscrew Road, Estero, FL",26.434598214195,-81.807374237947,,1.0,,"8801 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
173,593,"19980 Bella Terra Boulevard, Estero, FL","19980 Bella Terra Boulevard, Estero, FL",26.450582796918,-81.73115952021,,1.0,,"19980 Bella Terra Boulevard, Estero, FL",,,,1,true
174,595,BERT Rail Trail Corridor,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",26.423875,-81.804915,,0.9,,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",BERT Rail Trail,NAMED_VENUE,named venue 'BERT Rail Trail Corridor' from LOCATION_SEEDS,1,true
175,602,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
176,609,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
177,610,"Williams Road from US 41 to Via Coconut Point, Estero, FL","Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,0.95,,"Williams Road from US 41 to Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
178,618,"Coconut Road from US 41 to Via Coconut Point, Estero, FL","Coconut Road from US 41 to Via Coconut Point, Estero, FL",26.398474495578,-81.808064278126,,0.9,,Coconut Road,,,,1,true
179,626,River Oaks Preserve,"River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,,"River Oaks Preserve, Estero, FL",Estero on the River,NAMED_VENUE,named venue 'River Oaks Preserve' from LOCATION_SEEDS,1,true
180,628,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL","Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,,0.95,,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",Williams Road Improvements,,,1,true
181,629,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL","Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",26.442888042165,-81.772410260408,,0.95,,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",Ben Hill Griffin Parkway Improvements,,,1,true
182,631,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
183,651,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",Williams Road Improvements,,,1,true
184,652,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
185,653,BERT Rail Trail Corridor,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",26.423875,-81.804915,,0.9,,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",BERT Rail Trail,NAMED_VENUE,named venue 'BERT Rail Trail Corridor' from LOCATION_SEEDS,1,true
186,657,"19980 Bella Terra Boulevard, Estero, FL","19980 Bella Terra Boulevard, Estero, FL",26.450582796918,-81.73115952021,,1.0,,"19980 Bella Terra Boulevard, Estero, FL",,,,1,true
187,685,Genova,"21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,0.9,,"21450 Strada Nuova Circle, Estero, FL",Comprehensive Plan,NAMED_VENUE,named venue 'Genova' from LOCATION_SEEDS,1,true
188,686,Cypress Bend Septic Area,"Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,,"Cypress Bend, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Cypress Bend Septic Area' from LOCATION_SEEDS,1,true
189,690,"Williams Road & Via Coconut Point, Estero, FL","Williams Road & Via Coconut Point, Estero, FL",26.42047948503,-81.806570497251,,1.0,,"Williams Road & Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
190,692,Miromar Outlets,"Miromar Outlets, Estero, FL",26.438084,-81.772808,,1.0,,"Miromar Outlets, Estero, FL",,NAMED_VENUE,named venue 'Miromar Outlets' from LOCATION_SEEDS,1,true
191,704,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
192,711,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL","Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",26.4390196,-81.8105466,,0.9,,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",,,,1,true
193,714,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
194,715,Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,,0.9,,"Sunny Grove, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Sunny Grove Septic Area' from LOCATION_SEEDS,1,true
195,716,"Estero River Park (Village property), northeast corner of US 41 and Corkscrew Road, Estero, FL","Estero River Park (Village property), northeast corner of US 41 and Corkscrew Road, Estero, FL",26.432555,-81.80817,,1.0,,"Estero River Park (Village property), northeast corner of US 41 and Corkscrew Road, Estero, FL",,,,1,true
196,722,Bella Terra,Bella Terra Subdivision,26.433015857266223,-81.73086266056815,,0.85,,Bella Terra Subdivision,,NEIGHBORHOOD,centroid of community 'Bella Terra',1,true
197,723,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.9,,"Stoneybrook, Estero, FL",,NAMED_VENUE,named venue 'Stoneybrook' from LOCATION_SEEDS,1,true
198,731,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
199,734,"Corkscrew Pines project site, Estero, FL","Corkscrew Pines project site, Estero, FL",26.4383,-81.7603,,1.0,,"Corkscrew Pines project site, Estero, FL",Corkscrew Road,,,1,true
200,735,"Commons Club at The Brooks, Estero, FL","Commons Club at The Brooks, Estero, FL",26.3974648,-81.7889557,,1.0,,"Commons Club at The Brooks, Estero, FL",,,,1,true
201,738,19950 S. Tamiami Trail,19950 S TAMIAMI TRL,26.450390144390827,-81.82081539161072,214625E4U18162582,0.98,,19950 S TAMIAMI TRL,,PARCEL_ADDRESS,parcel STRAP=214625E4U18162582,1,true
202,739,12840 Corkscrew Road,"12840 Corkscrew Road, Estero, FL",26.449146368339,-81.742899851451,,1.0,,12840 Corkscrew Road,Corkscrew Road,,,1,true
203,739,20161 Camellia Crosse Lane,"20161 Camellia Crosse Lane, Estero, FL",26.446950624905,-81.741493233359,,1.0,,20161 Camellia Crosse Lane,Corkscrew Road,,,2,false
204,740,21530 Strada Nuova Circle,21530 STRADA NUOVA CIR,26.42982261302848,-81.80432487481026,344625E12200C00CE,0.92,,21530 STRADA NUOVA CIR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E12200C00CE,1,true
205,741,23421 Walden Center Drive,23421 WALDEN CENTER DR,26.396727649271075,-81.81122295278746,094725E3310000020,0.98,,23421 WALDEN CENTER DR,,PARCEL_ADDRESS,parcel STRAP=094725E3310000020,1,true
206,744,9441 Corkscrew Palms Circle,9441 CORKSCREW PALMS CIR,26.430465596510277,-81.79763059961697,344625E11900000D1,0.98,,9441 CORKSCREW PALMS CIR,,PARCEL_ADDRESS,parcel STRAP=344625E11900000D1,1,true
207,745,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL","Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,0.9,,Williams Road,,,,1,true
208,746,22961 Lyden Drive,"22961 Lyden Drive, Estero, FL",26.402115489543,-81.811415991658,,1.0,,22961 Lyden Drive,,,,1,true
209,750,Corkscrew Woodlands,Corkscrew Woodlands Subdivision,26.424061060167862,-81.77959546794243,,0.85,,Corkscrew Woodlands Subdivision,,NEIGHBORHOOD,centroid of community 'Corkscrew Woodlands',1,true
210,752,Breckenridge,Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,0.85,,Village on Crescent Lake at Breckenridge Condominium,,NEIGHBORHOOD,centroid of community 'Village on Crescent Lake at Breckenridge',1,true
211,754,"22800 Via Villagio, Estero, FL","22800 Via Villagio, Estero, FL",26.412588048918,-81.811355977231,,1.0,,"22800 Via Villagio, Estero, FL",,,,1,true
212,755,Koreshan State Park,"Koreshan State Park, Estero, FL",26.4368409,-81.8180833,,0.9,,"Koreshan State Park, Estero, FL",Williams Road Improvements,NAMED_VENUE,named venue 'Koreshan State Park' from LOCATION_SEEDS,1,true
213,756,"8790 Broadway Avenue East, Estero, FL","8790 Broadway Avenue East, Estero, FL",26.440585868638,-81.806135895572,,1.0,,"8790 Broadway Avenue East, Estero, FL",Sandy Lane Improvements,,,1,true
214,758,10411 Corkscrew Commons Drive,10411 CORKSCREW COMMONS DR,26.43209160703068,-81.78142473104408,354625E1300000060,0.98,,10411 CORKSCREW COMMONS DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E1300000060,1,true
215,760,"Coconut Road & Oakwilde Boulevard, Estero, FL","Coconut Road & Oakwilde Boulevard, Estero, FL",26.398580002784,-81.798864007834,,1.0,,"Coconut Road & Oakwilde Boulevard, Estero, FL",,,,1,true
216,761,20300 Country Club Drive,20300 COUNTRY CLUB DR,26.435736902147063,-81.74958822940889,304626E40100A00CE,0.98,,20300 COUNTRY CLUB DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=304626E40100A00CE,1,true
217,762,"Commons Club at The Brooks, Estero, FL","Commons Club at The Brooks, Estero, FL",26.3974648,-81.7889557,,1.0,,"Commons Club at The Brooks, Estero, FL",,,,1,true
218,763,"8111 Broadway Avenue East, Estero, FL","8111 Broadway Avenue East, Estero, FL",26.44244610632,-81.809993666508,,1.0,,"8111 Broadway Avenue East, Estero, FL",Broadway Avenue Utility Extension,,,1,true
219,766,"Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL","Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL",26.443920189721,-81.773684686876,,1.0,,"Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL",Ben Hill Griffin Parkway Improvements,,,1,true
220,767,10351 Corkscrew Commons Drive,"10351 Corkscrew Commons Drive, Estero, FL",26.431986203618,-81.783570471119,,1.0,,10351 Corkscrew Commons Drive,Corkscrew Road,,,1,true
221,786,"Corkscrew Pines project site, Estero, FL","Corkscrew Pines project site, Estero, FL",26.4383,-81.7603,,1.0,,"Corkscrew Pines project site, Estero, FL",Corkscrew Road,,,1,true
222,790,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL","Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",26.442888042165,-81.772410260408,,0.9,,Ben Hill Griffin Parkway,,,,1,true
223,798,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.9,,Estero Parkway,,,,1,true
224,801,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
225,820,"Corkscrew Road at Stoneybrook Golf Drive, Estero, FL","Corkscrew Road at Stoneybrook Golf Drive, Estero, FL",26.439657614771,-81.762920730637,,1.0,,"Corkscrew Road at Stoneybrook Golf Drive, Estero, FL",,,,1,true
226,822,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.9,,"Stoneybrook, Estero, FL",Corkscrew Road,NAMED_VENUE,named venue 'Stoneybrook' from LOCATION_SEEDS,1,true
227,823,"Corkscrew Road at Stoneybrook Golf Drive, Estero, FL","Corkscrew Road at Stoneybrook Golf Drive, Estero, FL",26.439657614771,-81.762920730637,,1.0,,"Corkscrew Road at Stoneybrook Golf Drive, Estero, FL",Corkscrew Road,,,1,true
228,824,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL","Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",26.441876807456,-81.822814751334,,0.95,,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",Septic to Sewer,,,1,true
229,829,Miromar Outlets,"Miromar Outlets, Estero, FL",26.438084,-81.772808,,1.0,,"Miromar Outlets, Estero, FL",,NAMED_VENUE,named venue 'Miromar Outlets' from LOCATION_SEEDS,1,true
230,833,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,Budget / Capital Improvement,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
231,850,"Shadow Wood Country Club Lifestyle Center, Estero, FL","Shadow Wood Country Club Lifestyle Center, Estero, FL",26.407365,-81.789795,,0.95,,"Shadow Wood Country Club Lifestyle Center, Estero, FL",,,,1,true
232,851,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
233,853,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL","Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",26.441876807456,-81.822814751334,,0.95,,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",Broadway Avenue Utility Extension,,,1,true
234,854,"Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL","Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL",26.403277778,-81.808611111,,1.0,,"Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL",,,,1,true
235,855,Bella Terra,Bella Terra Subdivision,26.433015857266223,-81.73086266056815,,0.85,,Bella Terra Subdivision,Budget / Capital Improvement,NEIGHBORHOOD,centroid of community 'Bella Terra',1,true
236,863,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.9,,Estero Parkway,,,,1,true
237,883,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.95,,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",,,,1,true
238,886,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.95,,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",,,,1,true
239,901,on Corkscrew Road,along Corkscrew Road,26.436406641374045,-81.7775478216657,,0.7,,along Corkscrew Road,Corkscrew Road,WHOLE_STREET,midpoint of 87 centerline segment(s),1,true
